Country,Year,Avg_Temp,co2,methane,nitrous_oxide,total_ghg,Food_Production_Tonnes,Temp_Category,Carbon_Intensity_Index
Namibia,2007,-0.13764288383096906,-0.13340673209898093,-0.2088120830244626,-0.07400605646185406,-0.2356438504428484,1.7390232167280735,Hot,3.6392131464134315e-08
Namibia,2008,-0.14951233843449097,-0.12865371446985058,-0.2286647516679022,-0.14660545081566864,-0.23886144978071838,1.8511485239042942,Hot,3.3175780034706396e-08
Namibia,2009,-0.15284868460831272,-0.1304260261281704,-0.19299017790956266,-0.03430692585718473,-0.22410554901206964,1.956602710854704,Hot,3.8542155279236754e-08
Namibia,2010,-0.12189136100288835,-0.1292802892985495,-0.20295126019273538,-0.06173683696395428,-0.2266668952125354,-0.12102802863112279,Hot,2.0796069211428178e-07
Namibia,2011,-0.19942110052913364,-0.12929819143651233,-0.14286045218680507,0.12769366025202697,-0.20108771508819015,-0.10647613296709596,Hot,2.645924319575838e-07
Namibia,2012,-0.16633670120322408,-0.1256461552920958,-0.1236332468495182,0.1726286998143987,-0.19320288261639312,0.2012521168748441,Hot,1.7160543684722705e-07
Namibia,2013,-0.1312957642976852,-0.12734685839856427,-0.21668828762045964,-0.10354596073068283,-0.2313292309349893,0.2118470125858797,Hot,1.1326136339922049e-07
Nepal,2000,-0.5767941000004653,-0.12705147312217765,0.1660257598220904,-0.01586402266288954,-0.07105654306416344,0.9731847447420267,Moderate,1.77415943611705e-07
Nepal,2001,-0.5536567253266195,-0.12527021039487643,0.17427260934025204,-0.012269219497899777,-0.07494019036238396,0.9893243340679346,Moderate,1.7271361576784325e-07
Nepal,2002,-0.5493095530815468,-0.13099889454298083,0.18008710155670862,-0.023444368467324398,-0.07914706681783344,1.1132804096057631,Moderate,1.5715749532464081e-07
Nepal,2003,-0.5625867225204919,-0.12908336578095841,0.1903956634544106,-0.018677346878968437,-0.07043457180707136,1.1852903085566968,Moderate,1.5646145511628079e-07
Nepal,2004,-0.5565155647060465,-0.13112420950872059,0.1952835433654559,-0.012269219497899777,-0.07547400821295905,1.3145589720660718,Moderate,1.4267723048621985e-07
Nepal,2005,-0.5517280939882205,-0.1274990265712483,0.20410952557449963,-0.00812738106867247,-0.06888698978155093,1.3828888706524167,Moderate,1.415950744659245e-07
Nepal,2006,-0.5189971737179021,-0.13225204420037867,0.20387787249814673,-0.004610725798573813,-0.07817248193467341,1.2460973370486832,Moderate,1.463224291636913e-07
Nepal,2007,-0.5486832130005878,-0.13123162233649757,0.22155300222386953,0.003751098954771909,-0.07366686337936085,1.3639435209287565,Moderate,1.4012428532141024e-07
Nepal,2008,-0.5671385405345909,-0.12420503318608826,0.23093495181616006,0.015707726873107324,-0.06963629373694534,1.7788714357327773,Moderate,1.1741843732707907e-07
Nepal,2009,-0.5174344242089743,-0.11730375900141876,0.23744440326167532,0.03540099638565988,-0.06826991593593205,1.8210665744593295,Moderate,1.1601184259733729e-07
Nepal,2010,-0.5146810084075305,-0.11102010857646677,0.24756764269829498,0.05415649115951936,-0.0588228092041951,1.7216970105857548,Moderate,1.2579034798466106e-07
Nepal,2011,-0.5766948778094221,-0.10753814274269707,0.26030856189770196,0.07220865487935921,-0.06386714302155594,1.7769558981255538,Moderate,1.203535831024383e-07
Nepal,2012,-0.5663385616193061,-0.10527352229039956,0.2493282060785767,0.0693171827683892,-0.07596864677174879,2.020263025182715,Moderate,1.0367729558510681e-07
Nepal,2013,-0.5267923171017198,-0.09857812269230255,0.2685322461082283,0.09870079124743576,-0.07390683654154596,1.8187248658459187,Moderate,1.133991878942305e-07
Netherlands,2000,-0.8875455995733448,1.3867264598074627,0.3399277242401779,0.7099736250854743,0.7734530913685572,-0.48893743876901774,Moderate,1.436353619301659e-05
Netherlands,2001,-0.9265771289748954,1.4342566360987663,0.323295033358043,0.6737911497509036,0.7944825762343313,-0.44606306940629925,Moderate,9.817563276180669e-06
